,rank,disr,diss,dior,dios,diar,tots,rank,disr,diss,dior,dios,diar,tots,label
0,647.3333333333334,0.0,0.0,3.3333333333333335,1.4666666666666666,0.06666666666666667,1.4666666666666666,329.14210276037886,0.0,0.0,1.7994708216848747,0.6399404734221844,0.25819888974716115,0.6399404734221844,0.0
1,640.3333333333334,0.0,0.0,1.8666666666666667,1.0,0.0,1.0,327.0704744211792,0.0,0.0,1.3557637102737474,0.7559289460184544,0.0,0.7559289460184544,0.0
2,622.8,0.0,0.0,2.2,1.2,0.0,1.2,309.8004426815983,0.0,0.0,1.4735767952260146,0.5606119105813882,0.0,0.5606119105813882,0.0
3,617.0,0.0,0.0,0.8666666666666667,0.5333333333333333,0.0,0.5333333333333333,303.65417359696727,0.0,0.0,0.990430401872025,0.6399404734221844,0.0,0.6399404734221844,0.0
4,616.2,0.0,0.0,0.6,0.5333333333333333,0.0,0.5333333333333333,303.3678107041493,0.0,0.0,0.7367883976130073,0.5163977794943222,0.0,0.5163977794943222,0.0
5,615.9333333333333,0.0,0.0,2.0,0.9333333333333333,0.0,0.9333333333333333,303.1500021598611,0.0,0.0,2.0,0.7988086367179803,0.0,0.7988086367179803,0.0
6,615.3333333333334,0.0,0.0,1.4666666666666666,0.6666666666666666,0.0,0.6666666666666666,303.5388105725683,0.0,0.0,0.5163977794943222,0.7237468644557459,0.0,0.7237468644557459,0.0
7,615.9333333333333,0.0,0.0,0.7333333333333333,0.6,0.0,0.6,302.84896439990547,0.0,0.0,0.883715101688537,0.6324555320336759,0.0,0.6324555320336759,0.0
8,615.2,0.0,0.0,0.4,0.3333333333333333,0.0,0.3333333333333333,302.3475294614272,0.0,0.0,0.6324555320336759,0.48795003647426666,0.0,0.48795003647426666,0.0
9,615.8,0.0,0.0,0.13333333333333333,0.26666666666666666,0.0,0.26666666666666666,303.44032126833207,0.0,0.0,0.35186577527449836,0.4577377082170635,0.0,0.4577377082170635,0.0
10,615.0666666666667,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667,303.33161171672606,0.0,0.0,0.35186577527449836,0.25819888974716115,0.0,0.25819888974716115,0.0
11,617.3333333333334,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,303.87489593737814,0.0,0.0,0.9759000729485333,0.6172133998483675,0.0,0.6172133998483675,0.0
12,618.0666666666667,0.0,0.0,0.4666666666666667,0.13333333333333333,0.0,0.13333333333333333,304.7838734641476,0.0,0.0,0.7432233529572067,0.35186577527449836,0.0,0.35186577527449836,0.0
