,rank,disr,diss,dior,dios,diar,tots,rank,disr,diss,dior,dios,diar,tots,label
0,443.7,0.0,0.0,2.6,1.7,0.1,1.7,162.2310081334638,0.0,0.0,1.577621275493231,0.9486832980505138,0.31622776601683794,0.9486832980505138,0.0
1,424.9,0.0,0.0,1.5,1.2,0.0,1.2,152.4310044285975,0.0,0.0,0.5270462766947299,0.42163702135578396,0.0,0.42163702135578396,0.0
2,415.2,0.0,0.0,1.4,0.7,0.0,0.7,146.73922447662042,0.0,0.0,1.2649110640673518,0.6749485577105528,0.0,0.6749485577105528,0.0
3,407.44444444444446,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,140.26502692324192,0.0,0.0,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.0
4,402.2,0.0,0.0,0.3,0.0,0.0,0.0,130.2124759341012,0.0,0.0,0.6749485577105528,0.0,0.0,0.0,0.0
5,399.27272727272725,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,123.16743961704401,0.0,0.0,0.0,0.3015113445777636,0.0,0.3015113445777636,0.0
6,399.8,0.0,0.0,1.2,0.5,0.0,0.5,129.3408932498406,0.0,0.0,0.7888106377466155,0.5270462766947299,0.0,0.5270462766947299,0.0
7,398.8,0.0,0.0,0.6,0.5,0.0,0.5,125.98394959500023,0.0,0.0,0.6992058987801011,0.5270462766947299,0.0,0.5270462766947299,0.0
8,397.9,0.0,0.0,0.0,0.0,0.0,0.0,126.2928255198124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,398.4,0.0,0.0,0.0,0.0,0.0,0.0,127.7099143458417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,399.1111111111111,0.0,0.0,0.0,0.0,0.0,0.0,135.06798699585002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,396.90909090909093,0.0,0.0,0.0,0.0,0.0,0.0,119.45581153334864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,397.2,0.0,0.0,0.7,0.3,0.0,0.3,126.80063091325688,0.0,0.0,0.8232726023485647,0.48304589153964794,0.0,0.48304589153964794,0.0
13,397.2,0.0,0.0,0.7,0.3,0.0,0.3,127.24499553573371,0.0,0.0,0.4830458915396479,0.4830458915396479,0.0,0.4830458915396479,0.0
14,397.2,0.0,0.0,0.3,0.4,0.0,0.4,127.24499553573371,0.0,0.0,0.6749485577105528,0.6992058987801011,0.0,0.6992058987801011,0.0
15,397.2,0.0,0.0,0.4,0.2,0.0,0.2,127.24499553573371,0.0,0.0,0.5163977794943223,0.42163702135578396,0.0,0.42163702135578396,0.0
16,397.2,0.0,0.0,0.2,0.2,0.0,0.2,127.24499553573371,0.0,0.0,0.6324555320336759,0.42163702135578396,0.0,0.42163702135578396,0.0
17,397.2,0.0,0.0,0.0,0.0,0.0,0.0,127.24499553573371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,397.2,0.0,0.0,0.0,0.0,0.0,0.0,127.24499553573371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,397.2,0.0,0.0,0.0,0.0,0.0,0.0,127.24499553573371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,398.2,0.0,0.0,0.0,0.0,0.0,0.0,127.18647726861532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,397.9,0.0,0.0,0.0,0.0,0.0,0.0,127.19578085245857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,397.7,0.0,0.0,0.0,0.0,0.0,0.0,127.20591355925417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,397.3,0.0,0.0,0.0,0.0,0.0,0.0,127.23560822348435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,397.2,0.0,0.0,0.0,0.0,0.0,0.0,127.24499553573371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,397.2,0.0,0.0,0.1,0.1,0.0,0.1,127.24499553573371,0.0,0.0,0.31622776601683794,0.31622776601683794,0.0,0.31622776601683794,0.0
26,397.2,0.0,0.0,0.4,0.2,0.0,0.2,127.24499553573371,0.0,0.0,0.5163977794943223,0.42163702135578396,0.0,0.42163702135578396,0.0
27,397.2,0.0,0.0,0.3,0.1,0.1,0.5,127.24499553573371,0.0,0.0,0.6749485577105528,0.31622776601683794,0.31622776601683794,0.5270462766947299,0.0
28,397.2,0.0,0.0,0.3,0.2,1.0,0.8,127.24499553573371,0.0,0.0,0.4830458915396479,0.42163702135578396,1.5634719199411433,0.6324555320336759,0.0
29,398.7,0.0,0.0,0.4,0.2,0.0,0.2,127.21639482044408,0.0,0.0,0.5163977794943223,0.42163702135578396,0.0,0.42163702135578396,0.0
30,397.2,0.0,0.0,0.3,0.3,0.0,0.3,127.24848831234804,0.0,0.0,0.4830458915396479,0.4830458915396479,0.0,0.4830458915396479,0.0
31,396.8,0.0,0.0,0.0,0.1,0.0,0.1,127.28690252950443,0.0,0.0,0.0,0.31622776601683794,0.0,0.31622776601683794,0.0
32,396.8,0.0,0.0,0.4,0.2,0.0,0.2,127.28690252950443,0.0,0.0,0.5163977794943222,0.42163702135578396,0.0,0.42163702135578396,0.0
33,396.8,0.0,0.0,0.3,0.2,0.0,0.2,127.28690252950443,0.0,0.0,0.4830458915396479,0.42163702135578396,0.0,0.42163702135578396,0.0
34,398.6,0.0,0.0,0.0,0.0,0.0,0.0,127.14313893316374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,397.8,0.0,0.0,0.0,0.0,0.0,0.0,127.2004542270017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,397.2,0.0,0.0,0.0,0.0,0.0,0.0,127.24848831234806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,397.0,0.0,0.0,0.0,0.0,0.0,0.0,127.26612536989828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,396.8,0.0,0.0,0.0,0.0,0.0,0.0,127.28690252950443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,396.8,0.0,0.0,0.0,0.0,0.0,0.0,127.28690252950443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,396.8,0.0,0.0,0.0,0.0,0.0,0.0,127.28690252950443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,396.8,0.0,0.0,0.2,0.2,0.0,0.2,127.28690252950443,0.0,0.0,0.42163702135578396,0.42163702135578396,0.0,0.42163702135578396,0.0
42,396.8,0.0,0.0,0.0,0.0,0.0,0.0,127.28690252950443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,396.8,0.0,0.0,0.0,0.0,0.0,0.0,127.28690252950443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,396.8,0.0,0.0,0.7,0.4,0.0,0.4,127.28690252950443,0.0,0.0,0.9486832980505137,0.6992058987801011,0.0,0.6992058987801011,0.0
45,396.8,0.0,0.0,0.5,0.3,0.0,0.3,127.28690252950443,0.0,0.0,0.7071067811865476,0.4830458915396479,0.0,0.4830458915396479,0.0
46,396.8,0.0,0.0,0.5,0.3,0.0,0.3,127.28690252950443,0.0,0.0,0.7071067811865476,0.4830458915396479,0.0,0.4830458915396479,0.0
47,396.8,0.0,0.0,0.3,0.2,0.0,0.2,127.28690252950443,0.0,0.0,0.4830458915396479,0.42163702135578396,0.0,0.42163702135578396,0.0
